,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z,/cf_command/x,/cf_command/y,/cf_command/z
45,1747920697385269750,vicon/world,379151892.0,1747920697.0,-1.4667374203022856,-2.08203681292878,-2.88853358274464,0.11969221659618824,1.3963994152660228,0.09543651513238936,,,,,,,,,,,,,,,
46,1747920697395684988,vicon/world,388245055.0,1747920697.0,-1.4680838950015038,-2.0487978209531095,-2.889570683786026,0.11965735838646627,1.396408320025601,0.09545302490308699,,,,,,,,,,,,,,,
47,1747920697405526724,vicon/world,398777567.0,1747920697.0,-1.4487543740772757,-2.2198667668436607,-2.8853444993003516,0.11967116820545856,1.3964170159271085,0.09548008470800091,,,,,,,,,,,,,,,
48,1747920697416142636,vicon/world,408370062.0,1747920697.0,-1.4776969932450073,-2.056544801557689,-2.8955376150303858,0.11967598477746194,1.3964245593138387,0.09547522015353713,,,,,,,,,,,,,,,
49,1747920697420212263,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
50,1747920697425563389,vicon/world,418237751.0,1747920697.0,-1.5012189148293693,-2.2360153119665447,-2.8270382544228276,0.11968954730852568,1.3963761372332855,0.09543742571705668,,,,,,,,,,,,,,,
51,1747920697435625867,vicon/world,428585545.0,1747920697.0,-1.4848450315477215,-2.125323378269055,-2.86952924211165,0.11965628791938743,1.3964083190382826,0.0954630928972167,,,,,,,,,,,,,,,
52,1747920697445311824,vicon/world,438232563.0,1747920697.0,-1.4677149332185473,-2.0527178054212305,-2.8742129846204705,0.11968141836370592,1.3964283782039735,0.09546465403301106,,,,,,,,,,,,,,,
53,1747920697455594388,vicon/world,448330409.0,1747920697.0,-1.4151950288169592,-1.9725775250481459,-2.832726996842176,0.11966234680134477,1.396435533169146,0.09549868526443364,,,,,,,,,,,,,,,
54,1747920697465958147,vicon/world,459099987.0,1747920697.0,-1.4203802117905582,-2.071459555824911,-2.845827075250308,0.11964749870105061,1.3964092763273523,0.09545948902887345,,,,,,,,,,,,,,,
55,1747920697475554239,vicon/world,468249314.0,1747920697.0,-1.4835226610176875,-2.229084904015067,-2.900125763175096,0.11965184875551597,1.3964066212724953,0.0954766334697603,,,,,,,,,,,,,,,
56,1747920697485858190,vicon/world,479250652.0,1747920697.0,-1.4283727942877278,-2.0798153158017567,-2.8648972018158037,0.11965546143836304,1.3964169426180113,0.09553246981518368,,,,,,,,,,,,,,,
57,1747920697495743804,vicon/world,488691797.0,1747920697.0,-1.527591497196823,-2.0956922930619677,-2.83385985226554,0.11967436772552768,1.3964105858197016,0.09545842707686973,,,,,,,,,,,,,,,
58,1747920697506021733,vicon/world,498342332.0,1747920697.0,-1.4671602288401957,-2.0348853396751907,-2.857761375554429,0.11966665423565212,1.3964194910138998,0.09548749247922879,,,,,,,,,,,,,,,
59,1747920697515063203,,,,,,,,,,-0.5268681645393373,1.6400332450866641,-0.33681878447532654,0.0,0.0,83.67334747314453,,,,,,,,,
60,1747920697517028328,vicon/world,509286796.0,1747920697.0,-1.532047126396336,-2.029287358614658,-2.8396669087795243,0.11967301434193514,1.3964039793258243,0.09547581503589143,,,,,,,,,,,,,,,
61,1747920697526151481,vicon/world,518410227.0,1747920697.0,-1.4885534972958634,-2.1006020190156565,-2.8840513472107663,0.11965280762070347,1.3964182911517076,0.09544813545618694,,,,,,,,,,,,,,,
62,1747920697531243861,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
63,1747920697535925014,vicon/world,528620487.0,1747920697.0,-1.504330399274701,-2.126279691173222,-2.8633049677682165,0.11968405876262157,1.396402583026802,0.09547873901487412,,,,,,,,,,,,,,,
64,1747920697546689401,vicon/world,539268083.0,1747920697.0,-1.5385424384157178,-2.0219634759767153,-2.8562982168770636,0.11968831421974264,1.396428947855245,0.09549960109944373,,,,,,,,,,,,,,,
65,1747920697556561200,vicon/world,548144051.0,1747920697.0,-1.4639127158591367,-2.2354082513054707,-2.8992786674179274,0.11964837598537936,1.3963913549658178,0.09547973895493345,,,,,,,,,,,,,,,
66,1747920697564159192,vicon/world,558971172.0,1747920697.0,-1.3935962761488285,-1.9664807034948468,-2.8813089588982663,0.1196741261287261,1.3964430785789526,0.09548557083851157,,,,,,,,,,,,,,,
67,1747920697574836702,vicon/world,568242553.0,1747920697.0,-1.455401571817823,-2.04603334711551,-2.8378106158856844,0.11964960229057002,1.396408864242979,0.09547045311247039,,,,,,,,,,,,,,,
68,1747920697585090639,vicon/world,578301022.0,1747920697.0,-1.5126609161867348,-2.2483360125807836,-2.850548627717482,0.11966576522042938,1.3963898056807844,0.09547292323593522,,,,,,,,,,,,,,,
69,1747920697592628383,,,,,,,,,,-0.5288197398185731,1.6426280736923164,-0.3393506109714509,0.0,0.0,83.76344299316406,,,,,,,,,
