,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_logerr/roll,/cf_logerr/pitch,/cf_logerr/yaw,/cf_logerr/position.x,/cf_logerr/position.y,/cf_logerr/position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z,/cf_command/x,/cf_command/y,/cf_command/z
268,1747749233767263131,vicon/world,760190582.0,1747749233.0,-1.5866266094397168,0.2893821399203675,1.17571254431499,0.02642464101063718,1.3698387269185692,0.04158955838212031,,,,,,,,,,,,,,,,,,,,,
269,1747749233777851895,vicon/world,770149957.0,1747749233.0,-1.8489523208346101,0.8983517394628074,1.4120073361457712,0.026906247818067514,1.370090357153438,0.042069761039382154,,,,,,,,,,,,,,,,,,,,,
270,1747749233787665123,vicon/world,780244053.0,1747749233.0,-1.8314344096835342,2.05376999669858,1.4517638272816864,0.027662010917703976,1.3701912074493157,0.042859924818911495,,,,,,,,,,,,,,,,,,,,,
271,1747749233798030478,vicon/world,790292670.0,1747749233.0,-2.3314345498302504,2.5545959806274317,1.350873376410392,0.02791014610786134,1.3702980924186043,0.043411068390203415,,,,,,,,,,,,,,,,,,,,,
272,1747749233807827267,vicon/world,800207645.0,1747749233.0,-2.8269159068398437,3.2934109466594905,1.3844793367098125,0.0284780088746225,1.3705160874520028,0.04418940819152111,,,,,,,,,,,,,,,,,,,,,
273,1747749233817580847,vicon/world,810456388.0,1747749233.0,-3.2909559982765315,5.336285127651884,1.210859750517781,0.029211093297345506,1.3707565946261187,0.04516717447157029,,,,,,,,,,,,,,,,,,,,,
274,1747749233827858392,vicon/world,820436668.0,1747749233.0,-3.4159675808691783,6.251987013459687,1.2970519158505862,0.03005170447949251,1.3708379743557495,0.04597175589173696,,,,,,,,,,,,,,,,,,,,,
275,1747749233831875411,,,,,,,,,,,,,,,,-3.249699354171753,-5.319392204284661,0.9720054268836974,0.018672436475753784,1.3764568567276,0.02007022313773632,,,,,,,,,
276,1747749233833218986,,,,,,,,,,,,,,,,,,,,,,0.04267211601560316,-0.19816857569124488,-7.379497534710704e-05,0.004480754490941763,-0.004152844659984112,0.038125570863485336,,,
277,1747749233837449286,vicon/world,830190766.0,1747749233.0,-4.051474181219635,7.41145592598772,1.4554726564944684,0.031011489098612236,1.3712058366841047,0.04690009588157078,,,,,,,,,,,,,,,,,,,,,
278,1747749233845305169,,,,,,,,,,9.20356119025725,-16.815032410564886,-1.3631655889166043,0.0034905176144093275,-0.007341571617871523,0.1430520862340927,,,,,,,,,,,,,,,
279,1747749233847406412,vicon/world,840141008.0,1747749233.0,-4.260152207635005,8.575332107423987,1.419420671631296,0.032243625772147705,1.3715815174459216,0.04791665347968124,,,,,,,,,,,,,,,,,,,,,
280,1747749233857900581,vicon/world,850293591.0,1747749233.0,-4.790179849029391,10.415497338350288,1.3430197583677814,0.033593715022838366,1.371932457815518,0.048904759758511905,,,,,,,,,,,,,,,,,,,,,
281,1747749233867629133,vicon/world,860241032.0,1747749233.0,-4.756664334892254,12.29742041124894,1.3173730618181474,0.0353016111112498,1.3723927309346318,0.05021536944043924,,,,,,,,,,,,,,,,,,,,,
282,1747749233877906766,vicon/world,870388706.0,1747749233.0,-5.164271163100594,13.711832214292865,1.277070959434679,0.037321446279677546,1.3728942938179949,0.05097331871629498,,,,,,,,,,,,,,,,,,,,,
283,1747749233887723377,vicon/world,880146753.0,1747749233.0,-5.600359158790996,16.72044523388777,1.0206313772119369,0.039490914523355285,1.3734793392058724,0.05234112338272466,,,,,,,,,,,,,,,,,,,,,
284,1747749233897862683,vicon/world,890485536.0,1747749233.0,-5.908954270504508,18.427813146860625,0.8992694741140929,0.041791386805018316,1.3741376645404308,0.052873597051995916,,,,,,,,,,,,,,,,,,,,,
285,1747749233907922276,vicon/world,900190681.0,1747749233.0,-6.3929050267310465,20.256172671567242,1.2931333682592772,0.04475479244868724,1.3749894737287405,0.05391648925255955,,,,,,,,,,,,,,,,,,,,,
286,1747749233917507127,vicon/world,910075337.0,1747749233.0,-7.248096476866496,23.02787288950242,0.9447291909428625,0.047857395595057466,1.3758916410366426,0.05464947385552216,,,,,,,,,,,,,,,,,,,,,
287,1747749233927912016,vicon/world,920192146.0,1747749233.0,-7.761606603053854,24.82631333502702,1.0237180209407404,0.051450729778218546,1.3769851002779747,0.05536208045999783,,,,,,,,,,,,,,,,,,,,,
288,1747749233931419975,,,,,,,,,,,,,,,,-7.657217025756836,-24.052001953124993,0.19227027893066448,0.056654442101716995,1.3811440467834473,0.01077987626194954,,,,,,,,,
289,1747749233933035373,,,,,,,,,,,,,,,,,,,,,,0.09175754648803693,-0.7438357363519983,-0.0005956242847266996,-0.020254114642739296,-0.007342940662056208,0.04159336909651756,,,
290,1747749233937892336,vicon/world,930368629.0,1747749233.0,-8.482725919872166,27.786695601869706,0.8028033842275412,0.05532433166591891,1.3779673438796034,0.05628208006592348,,,,,,,,,,,,,,,,,,,,,
291,1747749233945338231,,,,,,,,,,21.740743715270273,-52.476629786592426,-10.81407041310366,-0.04015272855758667,-0.01285502314567566,0.1550137847661972,,,,,,,,,,,,,,,
292,1747749233947611974,vicon/world,940195741.0,1747749233.0,-8.773986474458068,29.087215077430834,1.1589007922294243,0.05984575472756316,1.379354591535004,0.056817951991059365,,,,,,,,,,,,,,,,,,,,,
293,1747749233957933967,vicon/world,950191172.0,1747749233.0,-8.841830699528183,30.758040702298413,1.2448375802972278,0.06475298752713732,1.380816878724633,0.057148215182547576,,,,,,,,,,,,,,,,,,,,,
294,1747749233967949861,vicon/world,960181792.0,1747749233.0,-9.120137702833112,32.82482264531096,1.4204861678585217,0.07024140668444526,1.3824989281610394,0.05746215786939057,,,,,,,,,,,,,,,,,,,,,
295,1747749233977557073,vicon/world,970439618.0,1747749233.0,-9.81312403564223,34.59701245720965,1.7064828943403405,0.0762632803763761,1.3842844096098166,0.05783537989565039,,,,,,,,,,,,,,,,,,,,,
296,1747749233988126050,vicon/world,980474706.0,1747749233.0,-9.237752420556193,35.88287500260411,2.5350152404828994,0.08288613952106468,1.3860769702319329,0.058017848113535435,,,,,,,,,,,,,,,,,,,,,
297,1747749233998048323,vicon/world,990164286.0,1747749233.0,-6.734221209365002,38.98819563794974,3.3791874651053835,0.08968872163934391,1.3878179645578685,0.05858180082356623,,,,,,,,,,,,,,,,,,,,,
298,1747749234007889178,vicon/world,169076.0,1747749234.0,-7.50379739808349,38.37237854167988,3.970636520253646,0.09709232634186467,1.3901800405111329,0.0571441761093138,,,,,,,,,,,,,,,,,,,,,
299,1747749234017880526,vicon/world,10390035.0,1747749234.0,-5.56471409209167,39.87240461957391,5.219239391054018,0.10529398921405601,1.392468797610474,0.05682599325790814,,,,,,,,,,,,,,,,,,,,,
300,1747749234027710342,vicon/world,20154014.0,1747749234.0,-4.153304383342452,41.05749415610333,6.742104164875231,0.11372980057266328,1.3948873587930766,0.055920411620339866,,,,,,,,,,,,,,,,,,,,,
301,1747749234029484203,,,,,,,,,,,,,,,,-6.398425579071045,-40.963500976562486,4.401624202728271,0.10848890990018845,1.3891626596450806,0.03338104486465454,,,,,,,,,
302,1747749234031316547,,,,,,,,,,,,,,,,,,,,,,-0.07628742755006476,-0.7379382110518955,0.0004912769737258906,-0.05285351350903511,-0.01659233309328556,0.03738651052117348,,,
303,1747749234037716691,vicon/world,30182662.0,1747749234.0,-2.146739237911407,41.41900209079292,8.774994144165223,0.123322126920484,1.3977225984409964,0.05531501936056522,,,,,,,,,,,,,,,,,,,,,
304,1747749234045341475,,,,,,,,,,8.503742782102513,-73.70599375812978,-6.379017357149096,-0.09508652240037918,-0.03459339216351509,0.12270549684762955,,,,,,,,,,,,,,,
305,1747749234047942609,vicon/world,40223408.0,1747749234.0,0.29025806928281084,42.5795195313493,10.63361665798477,0.1328583814522979,1.4003901815936777,0.05415034149478945,,,,,,,,,,,,,,,,,,,,,
306,1747749234057559866,vicon/world,50203550.0,1747749234.0,1.3489728419854066,43.502770588836626,12.100124352763206,0.14320548499723593,1.4032431632646232,0.05377036679579751,,,,,,,,,,,,,,,,,,,,,
307,1747749234067863949,vicon/world,60174247.0,1747749234.0,0.5339203691716665,40.62335031181747,13.004942952671861,0.15369580088168908,1.4061355715819766,0.0543647976386046,,,,,,,,,,,,,,,,,,,,,
308,1747749234077801784,vicon/world,70229911.0,1747749234.0,0.2722341376163862,40.38069653180254,14.489861434161263,0.16483604318904813,1.4092503237217757,0.05435916603865999,,,,,,,,,,,,,,,,,,,,,
309,1747749234087434917,vicon/world,80166259.0,1747749234.0,-0.4065975314504683,38.864602022824705,15.49679885850406,0.1760914864920758,1.4122403285964467,0.0541230372308094,,,,,,,,,,,,,,,,,,,,,
310,1747749234098044513,vicon/world,90517142.0,1747749234.0,0.5711254514700027,37.82168747333726,17.21553366701225,0.18819440551226146,1.4155872425140654,0.05409137604641671,,,,,,,,,,,,,,,,,,,,,
311,1747749234107526951,vicon/world,100173344.0,1747749234.0,1.0627406655928544,36.010096803657056,19.357025157986175,0.20033486843832946,1.418926863068986,0.053362493707595535,,,,,,,,,,,,,,,,,,,,,
312,1747749234117770456,vicon/world,110263051.0,1747749234.0,0.41452718322621107,34.43849788335001,20.87730462649108,0.21333154410472357,1.4229339208784684,0.053145516689824965,,,,,,,,,,,,,,,,,,,,,
313,1747749234128024332,vicon/world,120319629.0,1747749234.0,-0.3541059177575308,31.462662324324846,22.635953770577583,0.22626174934963397,1.4264094303682189,0.05305354924931164,,,,,,,,,,,,,,,,,,,,,
314,1747749234131963106,,,,,,,,,,,,,,,,-0.17443269491195923,-33.91212463378906,20.54170036315918,0.2046673744916916,1.416736125946045,0.07673625648021698,,,,,,,,,
315,1747749234133603988,,,,,,,,,,,,,,,,,,,,,,-0.011054547105827546,-0.11006895718757002,1.0618258975083407e-05,-0.0984099954366684,-0.06935026496648788,0.027902042493224144,,,
316,1747749234137570687,vicon/world,130308953.0,1747749234.0,-1.3130366899862047,29.11157760748177,24.15925510691308,0.23945267191123393,1.4303178327228978,0.052546886932741746,,,,,,,,,,,,,,,,,,,,,
317,1747749234144262699,,,,,,,,,,2.3795700662710835,-53.895491787028625,-1.2098481357369293,-0.1631820648908615,-0.13461442291736603,0.0641888901591301,,,,,,,,,,,,,,,
318,1747749234147266638,vicon/world,140235587.0,1747749234.0,-0.9698600153727069,26.47224227860681,25.881485245195798,0.2530761680805171,1.4343813817426958,0.052096600772381235,,,,,,,,,,,,,,,,,,,,,
319,1747749234157624956,vicon/world,150224241.0,1747749234.0,-1.4996605076629124,22.695610240573895,27.801454497113973,0.2670705192236746,1.4387425850195776,0.05159726903880159,,,,,,,,,,,,,,,,,,,,,
320,1747749234167499175,vicon/world,160229204.0,1747749234.0,-2.0011962835210206,20.224299525651002,29.701375877099494,0.28115969271327745,1.442950450656018,0.05068325959502478,,,,,,,,,,,,,,,,,,,,,
321,1747749234177640740,vicon/world,170313997.0,1747749234.0,-1.8299419213179788,18.068991368798866,31.615338228126053,0.2953304570975614,1.447310311700647,0.0498248413016115,,,,,,,,,,,,,,,,,,,,,
322,1747749234187519343,vicon/world,180209287.0,1747749234.0,-1.845388742295355,15.291987441206022,33.712987298393195,0.30978176201130925,1.4517590119655601,0.04877496377800142,,,,,,,,,,,,,,,,,,,,,
323,1747749234197374778,vicon/world,190290006.0,1747749234.0,-1.7814708683356908,12.731095051717551,35.50772116894274,0.3243937804993199,1.4563641399838905,0.047531428203811586,,,,,,,,,,,,,,,,,,,,,
324,1747749234207706688,vicon/world,200238927.0,1747749234.0,-2.328177144292495,9.007832254000702,37.82843701243661,0.339081789059932,1.461294980666101,0.046454140254204884,,,,,,,,,,,,,,,,,,,,,
325,1747749234217579725,vicon/world,210293526.0,1747749234.0,-2.515034822849578,6.38020796799028,40.35932133387898,0.35390269216761233,1.4660301994484308,0.04521874617605985,,,,,,,,,,,,,,,,,,,,,
326,1747749234227475281,vicon/world,220257059.0,1747749234.0,-2.906305892321058,3.3282284453142315,42.53533791326606,0.368662988903611,1.4711661604142972,0.04392875042439771,,,,,,,,,,,,,,,,,,,,,
327,1747749234231500646,,,,,,,,,,,,,,,,-4.138221740722657,-5.111763954162587,40.438838958740234,0.29777249693870544,1.4547618627548218,0.1352083832025528,,,,,,,,,
328,1747749234233199348,,,,,,,,,,,,,,,,,,,,,,0.0404460625911335,0.4396994593320215,0.00015519642130840594,-0.09896153211593628,-0.1567687839269638,0.01429603062570095,,,
329,1747749234237387763,vicon/world,230180215.0,1747749234.0,-2.459702391614454,0.8018499899527176,44.75906476698977,0.38349843606235307,1.4759427639212712,0.04271609104916969,,,,,,,,,,,,,,,,,,,,,
330,1747749234245142791,,,,,,,,,,7.613122684077972,-0.5144654799068504,-0.03423016385259757,-0.13275891542434692,-0.25532662868499756,0.05244573950767517,,,,,,,,,,,,,,,
331,1747749234247473587,vicon/world,240264659.0,1747749234.0,-2.948548226785658,-1.6278757569477604,47.15762007532493,0.39823927803421266,1.4810433852349687,0.041384019589836216,,,,,,,,,,,,,,,,,,,,,
332,1747749234257432633,vicon/world,250250527.0,1747749234.0,0.6954406724259321,-2.431413463179627,49.47963741571477,0.41324090051732926,1.4856965177575125,0.04025478818106533,,,,,,,,,,,,,,,,,,,,,
333,1747749234267671341,vicon/world,260445367.0,1747749234.0,-0.56194860797607,-1.3850146607924934,52.04162014315833,0.42773724608761776,1.4911500345602473,0.040470480549265095,,,,,,,,,,,,,,,,,,,,,
334,1747749234278085159,vicon/world,270457364.0,1747749234.0,-0.21944755087014092,-1.836331927292622,53.771424925957206,0.44236274562343375,1.4960675707098723,0.040550638434731806,,,,,,,,,,,,,,,,,,,,,
335,1747749234287958610,vicon/world,280269008.0,1747749234.0,-1.6190148332391823,-1.4733578312757274,56.442407427832286,0.45662560652049256,1.501190376922989,0.041601177578107,,,,,,,,,,,,,,,,,,,,,
336,1747749234297480842,vicon/world,290295576.0,1747749234.0,-0.33345801905993977,-1.816720533729208,58.63509984786295,0.4712390555268154,1.5063015314524484,0.04161451200650781,,,,,,,,,,,,,,,,,,,,,
337,1747749234307460104,vicon/world,300196021.0,1747749234.0,-1.250995795248891,-0.8765694238602627,61.139611108393304,0.4855269139388761,1.5115766293814057,0.042253827406337575,,,,,,,,,,,,,,,,,,,,,
338,1747749234317420597,vicon/world,310143505.0,1747749234.0,-1.512523385566186,-0.30907693617038473,63.36135598710985,0.49979663461297164,1.5166551066507954,0.04244671025992908,,,,,,,,,,,,,,,,,,,,,
339,1747749234325905520,vicon/world,320211503.0,1747749234.0,-1.6495594293291567,0.5372865105959546,65.7217724374555,0.5140120845587269,1.5218733013782133,0.04261587635800779,,,,,,,,,,,,,,,,,,,,,
340,1747749234332126399,,,,,,,,,,,,,,,,-2.5682618618011497,-0.6667515039443853,63.78080749511719,0.3959285318851471,1.4813164472579956,0.0748438611626625,,,,,,,,,
341,1747749234333779296,,,,,,,,,,,,,,,,,,,,,,0.019259964058132698,-0.17787553381898852,-2.989643566334438e-05,-0.041450873017311096,-0.24801132082939148,0.029227247461676598,,,
342,1747749234335800225,vicon/world,330140602.0,1747749234.0,-1.816612188940458,0.717277308257581,67.98289878078847,0.5280111458712279,1.5268526137532357,0.043247570174180204,,,,,,,,,,,,,,,,,,,,,
343,1747749234345042567,,,,,,,,,,4.339240245307329,-4.158451099476902,-0.15761253121044683,-0.046839021146297455,-0.40224504470825195,0.0918516218662262,,,,,,,,,,,,,,,
344,1747749234346295944,vicon/world,340263345.0,1747749234.0,-0.6546981474478107,1.7476689498564941,70.65897411441996,0.5422633491780781,1.5320972209911248,0.04356062830400211,,,,,,,,,,,,,,,,,,,,,
345,1747749234359831480,vicon/world,350375971.0,1747749234.0,-2.078838217077923,-14.73400088214809,73.83725077406696,0.5559880029230063,1.5372666354846254,0.047683454253839214,,,,,,,,,,,,,,,,,,,,,
346,1747749234370175013,vicon/world,360406997.0,1747749234.0,-2.0465676328580686,-12.01305759166966,76.87271060858991,0.5699315638108261,1.5425836808272262,0.04783430789356417,,,,,,,,,,,,,,,,,,,,,
347,1747749234379961643,vicon/world,370353018.0,1747749234.0,-2.797301889822536,-9.096186381229568,79.12040422016561,0.5838146356767349,1.5478957032515457,0.047850361235542656,,,,,,,,,,,,,,,,,,,,,
348,1747749234388872665,vicon/world,380361400.0,1747749234.0,-2.783376478375451,-7.7852089444136094,81.47476927779405,0.5976249235323128,1.5532697766093069,0.048425360112788085,,,,,,,,,,,,,,,,,,,,,
349,1747749234397770929,vicon/world,390247681.0,1747749234.0,-3.557161302328417,-7.784078943868791,84.36282771659393,0.6112720510227664,1.5587644461825005,0.04915857328468492,,,,,,,,,,,,,,,,,,,,,
350,1747749234406851124,vicon/world,400138121.0,1747749234.0,-4.52789634822084,-5.779508643172198,87.01713094198918,0.6248232465724145,1.5643106158141902,0.049753985205459456,,,,,,,,,,,,,,,,,,,,,
351,1747749234417045371,vicon/world,410132454.0,1747749234.0,-4.617440389813543,-3.4604061453036947,89.52985619143094,0.6385133932956032,1.5700890763711592,0.050312684839480044,,,,,,,,,,,,,,,,,,,,,
352,1747749234427253223,vicon/world,420498575.0,1747749234.0,-5.869496752225331,-2.1307716585366485,92.51628732511604,0.6515542515524055,1.5756105336505561,0.05103226349124301,,,,,,,,,,,,,,,,,,,,,
353,1747749234431916384,,,,,,,,,,,,,,,,0.2853351831436185,-4.460608005523671,89.45495605468749,0.5051873922348022,1.529598593711853,0.09027072042226791,,,,,,,,,
354,1747749234433154313,,,,,,,,,,,,,,,,,,,,,,-0.027688028958296064,-0.04019595608993279,9.712293584171887e-06,0.10079938173294067,-0.31279808282852173,0.026259107515215874,,,
355,1747749234436769942,vicon/world,430081940.0,1747749234.0,-6.658442663157956,-3.748290210401621,95.05696259395377,0.6652411389220536,1.5816689723665927,0.05239202618994456,,,,,,,,,,,,,,,,,,,,,
356,1747749234445146226,,,,,,,,,,-0.3582347364331279,-7.702369424442486,0.02411546018177221,0.18308472633361816,-0.47901201248168945,0.057373881340026855,,,,,,,,,,,,,,,
357,1747749234446718982,vicon/world,440121473.0,1747749234.0,-8.518610506764773,-2.582039123993022,97.94117190701645,0.6779434471127166,1.587456215259038,0.05312681046998329,,,,,,,,,,,,,,,,,,,,,
358,1747749234456893572,vicon/world,450054491.0,1747749234.0,-9.966871447949273,-0.432826999431158,101.09369120754194,0.6906752138068872,1.5930943858736093,0.05339026830933283,,,,,,,,,,,,,,,,,,,,,
359,1747749234466679800,vicon/world,460056889.0,1747749234.0,-11.033627423484988,0.8457129564571055,103.67414112050939,0.703280181171447,1.5992113655587552,0.05401355180384528,,,,,,,,,,,,,,,,,,,,,
360,1747749234476794752,vicon/world,470154945.0,1747749234.0,-12.693124318223196,2.5021087453829756,106.55287216156658,0.715612370904423,1.6050707901751216,0.05453795766119749,,,,,,,,,,,,,,,,,,,,,
361,1747749234486972308,vicon/world,480172364.0,1747749234.0,-13.743126635603426,2.530602255485087,109.79515295710249,0.7278081791036132,1.6111536568668854,0.05514083357663414,,,,,,,,,,,,,,,,,,,,,
362,1747749234497527403,vicon/world,490491909.0,1747749234.0,-15.82500173478416,5.603655977619313,112.43687885041838,0.739936468501433,1.6170117147764196,0.05412179100043255,,,,,,,,,,,,,,,,,,,,,
363,1747749234507495754,vicon/world,500216990.0,1747749234.0,-17.1068537972809,7.918677949488128,114.49413892851773,0.7520414562271575,1.623220974553616,0.053865374625438806,,,,,,,,,,,,,,,,,,,,,
364,1747749234516851743,vicon/world,510116855.0,1747749234.0,-20.976199401038826,11.460522772836573,115.90849106256185,0.7630048330410019,1.6290638694031458,0.0564001286883105,,,,,,,,,,,,,,,,,,,,,
365,1747749234527473120,vicon/world,520111174.0,1747749234.0,-17.277471287942817,7.6325009835876125,121.82162268943976,0.7745289944835754,1.6348058534375767,0.055902248207334373,,,,,,,,,,,,,,,,,,,,,
366,1747749234529478332,,,,,,,,,,,,,,,,-13.194795608520511,-1.04309844970702,119.09369659423828,0.5959954261779785,1.5676311254501343,0.09927338361740112,,,,,,,,,
367,1747749234533434623,,,,,,,,,,,,,,,,,,,,,,0.25254366447156207,0.1424198982490615,0.00031387407635705627,0.29260119795799255,-0.26158079504966736,0.024639161303639412,,,
368,1747749234537046427,vicon/world,530365850.0,1747749234.0,-18.042019092273396,12.060460923799436,123.11886077880402,0.7853143645860445,1.6414457401832765,0.05535823329728191,,,,,,,,,,,,,,,,,,,,,
369,1747749234546417837,,,,,,,,,,27.53654734361537,-0.3010521788337922,-0.0737689324648976,0.47097793221473694,-0.37876108288764954,0.0876079574227333,,,,,,,,,,,,,,,
370,1747749234547254915,vicon/world,540169350.0,1747749234.0,-17.279586087314804,13.06633951879417,126.76476113274826,0.7957712309799646,1.647248088459294,0.056277721417892466,,,,,,,,,,,,,,,,,,,,,
371,1747749234557541969,vicon/world,550164986.0,1747749234.0,-17.094266423573217,12.04500897634914,129.4458528148135,0.8056367030026975,1.6536149650328944,0.05642566720783161,,,,,,,,,,,,,,,,,,,,,
372,1747749234567119629,vicon/world,560150452.0,1747749234.0,-15.71488354465612,14.017256125191475,132.9440471212495,0.815546896684255,1.6593321803373602,0.057449283398286734,,,,,,,,,,,,,,,,,,,,,
373,1747749234576887791,vicon/world,570181749.0,1747749234.0,-14.882436256182336,16.81478416731698,136.0398027721305,0.825337192694709,1.6649632135267984,0.057316926415594646,,,,,,,,,,,,,,,,,,,,,
374,1747749234587169163,vicon/world,580379958.0,1747749234.0,-15.968233671004175,17.00482942387618,137.11453063660096,0.8348200111875964,1.671191132010769,0.05747888251707249,,,,,,,,,,,,,,,,,,,,,
375,1747749234597397436,vicon/world,590472766.0,1747749234.0,-13.501745105970068,14.456217421598891,142.15943393383034,0.8431086191199899,1.6772071235307324,0.05783595654736141,,,,,,,,,,,,,,,,,,,,,
376,1747749234607408579,vicon/world,600161234.0,1747749234.0,-13.032437031086268,13.438586308652473,144.9905314623442,0.8514881378624761,1.6832165917120732,0.05819944092881158,,,,,,,,,,,,,,,,,,,,,
377,1747749234616916260,vicon/world,610374159.0,1747749234.0,-12.843156392133425,15.622998736230185,148.7684614052408,0.8601413630680738,1.688746229408117,0.056622225997459974,,,,,,,,,,,,,,,,,,,,,
378,1747749234627260150,vicon/world,620404349.0,1747749234.0,-10.870095925706641,23.57151342051869,151.25747252973267,0.8683709122533048,1.694303809752309,0.05576982127882582,,,,,,,,,,,,,,,,,,,,,
379,1747749234629673600,,,,,,,,,,,,,,,,-24.506771087646477,-4.830041408538816,148.87759399414062,0.6858608722686768,1.6017029285430908,0.03521072119474411,,,,,,,,,
380,1747749234632002132,,,,,,,,,,,,,,,,,,,,,,0.2334374100665253,-0.2399665976704504,-0.000488843514395524,0.4453369677066803,-0.09291607141494751,0.04084073379635811,,,
381,1747749234636886745,vicon/world,630152898.0,1747749234.0,-8.589388512222591,31.60420375872302,155.03742391212006,0.8768565777543132,1.6994333372619856,0.055574149830838276,,,,,,,,,,,,,,,,,,,,,
382,1747749234646276767,,,,,,,,,,47.548524297130975,-8.556121774523161,-3.7747631275015276,0.7008342742919922,-0.11293557286262512,0.13332730531692505,,,,,,,,,,,,,,,
383,1747749234647143879,vicon/world,640455226.0,1747749234.0,-6.4505738155033105,34.27602050007545,158.84278165998924,0.8842744239755405,1.704870083135303,0.05564998059284637,,,,,,,,,,,,,,,,,,,,,
384,1747749234729323128,,,,,,,,,,,,,,,,-26.263376235961914,-22.23131370544432,173.77449035644528,0.7229225039482117,1.5994141101837158,-0.002322140149772167,,,,,,,,,
385,1747749234730955336,,,,,,,,,,,,,,,,,,,,,,0.14263667607549133,-0.6723726195731324,-0.0008369390076675996,0.46685346961021423,0.09910843521356583,0.05110011249780655,,,
386,1747749234743852951,,,,,,,,,,56.23745215364315,-36.78676038395584,-20.151755273840617,0.7102299928665161,0.18331538140773773,0.1685023158788681,,,,,,,,,,,,,,,
387,1747749234796944402,vicon/world,790152481.0,1747749234.0,-2.5556888205927555,29.520085833154084,-154.79977105143016,0.9348567806702636,1.7828500858831582,0.05285633056097311,,,,,,,,,,,,,,,,,,,,,
388,1747749234806164986,vicon/world,800018320.0,1747749234.0,-3.0200534090091633,28.065530001857997,-151.86122183513197,0.9348450606703433,1.787265089970179,0.0534795040336168,,,,,,,,,,,,,,,,,,,,,
389,1747749234816441775,vicon/world,810133399.0,1747749234.0,-4.771461230975669,29.49771796952775,-149.52916810236752,0.9340910026334112,1.791276459811214,0.0511999857175002,,,,,,,,,,,,,,,,,,,,,
390,1747749234826537616,vicon/world,820146001.0,1747749234.0,-3.3031475799769314,33.388753235566654,-145.10747257635617,0.9352786417343506,1.7945978774221327,0.052821661694170664,,,,,,,,,,,,,,,,,,,,,
391,1747749234831172720,,,,,,,,,,,,,,,,-34.99718093872071,-29.907108306884762,-154.48637390136722,0.7638998031616211,1.5796231031417847,-0.011420140042901039,,,,,,,,,
392,1747749234832994318,,,,,,,,,,,,,,,,,,,,,,0.4634018514057686,-0.30869957215096305,-0.0012483736178353544,0.3744790554046631,0.3297392725944519,0.054710350930690765,,,
393,1747749234837339123,vicon/world,830179692.0,1747749234.0,-6.147514200462299,35.32019271446399,-144.11932305924017,0.9340117872768429,1.7984903868125939,0.05024606437052417,,,,,,,,,,,,,,,,,,,,,
394,1747749234844668763,,,,,,,,,,75.78781226912099,-36.62058900370459,-28.88593675164991,0.5488147735595703,0.5543820858001709,0.17341330647468567,,,,,,,,,,,,,,,
395,1747749234847349650,vicon/world,840402918.0,1747749234.0,-3.4718019717855677,36.99761176945234,-138.9507541899694,0.9330427543264859,1.801368342136713,0.05104790108106149,,,,,,,,,,,,,,,,,,,,,
396,1747749234857551085,vicon/world,850699890.0,1747749234.0,-2.86172980124202,23.380030631546486,-135.0929264422544,0.9312846263280927,1.8039557812706521,0.05259342144140366,,,,,,,,,,,,,,,,,,,,,
397,1747749234867408164,vicon/world,860435542.0,1747749234.0,-1.4537152678002045,25.18093044510901,-131.65221451386083,0.9297702594635413,1.8066589572033165,0.05180935653399678,,,,,,,,,,,,,,,,,,,,,
398,1747749234877249079,vicon/world,870127807.0,1747749234.0,-1.8016118936169114,23.299063314483348,-128.64602683794638,0.9279021440862479,1.8089427655738686,0.05159369656350895,,,,,,,,,,,,,,,,,,,,,
399,1747749234886249084,vicon/world,880327882.0,1747749234.0,-1.5411389912184181,21.687339746600312,-125.70438836639956,0.9263167428792864,1.8108893390506788,0.051661755832037574,,,,,,,,,,,,,,,,,,,,,
400,1747749234895944882,vicon/world,890397316.0,1747749234.0,-1.5090168205626606,20.079769724682095,-122.24059239119563,0.9239369116077824,1.8131288744529692,0.05082123195499188,,,,,,,,,,,,,,,,,,,,,
401,1747749234906419218,vicon/world,900305038.0,1747749234.0,-1.1286732850145946,18.90073969329104,-119.43621206523382,0.921814917413572,1.814892569591432,0.05075668340108402,,,,,,,,,,,,,,,,,,,,,
402,1747749234916293770,vicon/world,910132339.0,1747749234.0,-0.9010244922240656,18.473655867249562,-116.3425152465554,0.9192610452217266,1.8161375377440805,0.050399301357176615,,,,,,,,,,,,,,,,,,,,,
403,1747749234926135706,vicon/world,920329825.0,1747749234.0,0.23544040599243124,17.579759783079535,-113.16187248050284,0.9170804566914053,1.816936936024254,0.050955984531793876,,,,,,,,,,,,,,,,,,,,,
404,1747749234932304150,,,,,,,,,,,,,,,,-48.416679382324226,-19.717004776000973,-113.98060607910156,0.8945148587226868,1.5884085893630981,-0.017752695828676224,,,,,,,,,
