,time,/vicon/pose/header.frame_id,/vicon/pose/header.stamp.nanosec,/vicon/pose/header.stamp.sec,/vicon/pose/roll,/vicon/pose/pitch,/vicon/pose/yaw,/vicon/pose/pose.position.x,/vicon/pose/pose.position.y,/vicon/pose/pose.position.z,/cf_logpos/roll,/cf_logpos/pitch,/cf_logpos/yaw,/cf_logpos/position.x,/cf_logpos/position.y,/cf_logpos/position.z,/cf_controll/roll,/cf_controll/pitch,/cf_controll/yaw,/cf_controll/position.x,/cf_controll/position.y,/cf_controll/position.z
27,1747917302152755699,,,,,,,,,,-4.120291709899902,0.44938784837722817,-4.242810249328614,0.0,0.0,85.11383056640625,,,,,,
28,1747917302157357245,,,,,,,,,,,,,,,,0.05276703644363455,-0.00694256773000984,-3.196908689226832e-06,0.046990882605314255,0.18515841662883759,-94.51446533203125
29,1747917302160750606,vicon/world,152989962.0,1747917302.0,-3.3444901618349574,2.314927223319339,-0.5302053037575004,0.21956644119713922,1.2597132810861915,0.09492378447609072,,,,,,,,,,,,
30,1747917302169530880,vicon/world,162216498.0,1747917302.0,-3.441456098336921,2.2640059174242766,-0.5206741678814002,0.21957741200090397,1.2597486675788603,0.09478766817068916,,,,,,,,,,,,
31,1747917302179706128,vicon/world,172380053.0,1747917302.0,-3.505248159629857,2.1366935244229945,-0.5313312935124873,0.21953041996812603,1.259724532382545,0.0947203252736305,,,,,,,,,,,,
32,1747917302190906354,vicon/world,183261159.0,1747917302.0,-3.470714206523868,2.089804000445136,-0.4941001120383022,0.2195874363530916,1.2597744274376124,0.0947327091361615,,,,,,,,,,,,
33,1747917302199646268,vicon/world,191988933.0,1747917302.0,-3.436659329927152,2.0310388115798568,-0.5062232083021949,0.21951067988472045,1.2597333669574988,0.09487436567829516,,,,,,,,,,,,
34,1747917302209622805,vicon/world,202318363.0,1747917302.0,-3.2735699265533182,2.313621146595392,-0.5174364680901952,0.2195600635872572,1.2596624971146337,0.09497240706317277,,,,,,,,,,,,
35,1747917302219880894,vicon/world,211956784.0,1747917302.0,-2.8094190242228594,2.8487408220502908,-0.5373766136605542,0.2195575335089995,1.2597150726150455,0.09526921608580387,,,,,,,,,,,,
36,1747917302229434395,vicon/world,221952412.0,1747917302.0,-2.4623747588697746,2.9335681718282145,-0.5110365395616123,0.2195593425035426,1.2596877657847787,0.0953509966737944,,,,,,,,,,,,
37,1747917302240338963,vicon/world,232498711.0,1747917302.0,-2.2280730994091127,2.929620473312191,-0.535761270925921,0.2195616516211262,1.259676391061198,0.09539028941277783,,,,,,,,,,,,
38,1747917302251035825,vicon/world,242321625.0,1747917302.0,-2.263612838960568,2.523735106958905,-0.48139548190235476,0.2195199616307802,1.2595826135668569,0.0952585479199064,,,,,,,,,,,,
39,1747917302253912910,,,,,,,,,,-3.1535015106201176,0.4831951558590065,-4.216883182525635,0.0,0.0,85.19390869140625,,,,,,
40,1747917302258435381,,,,,,,,,,,,,,,,-0.005628967995043384,0.031062038652936497,-1.5258298896283934e-06,0.047026749700307846,0.18514929711818695,-95.24720764160156
41,1747917302260470509,vicon/world,252844792.0,1747917302.0,-2.113064968667227,2.459568756832804,-0.5005246914970851,0.21950195232572467,1.2595209592529018,0.0951655766469723,,,,,,,,,,,,
42,1747917302269807755,vicon/world,262516190.0,1747917302.0,-1.854157996257981,2.4325032296665436,-0.4520398270637813,0.21953524175761507,1.2595469560222061,0.09503488259744981,,,,,,,,,,,,
43,1747917302279662141,vicon/world,272094438.0,1747917302.0,-1.4410403235537126,2.5160512281628833,-0.4051086609555998,0.21946836384616944,1.2595805628912191,0.0950080043208613,,,,,,,,,,,,
44,1747917302289494125,vicon/world,283100155.0,1747917302.0,-1.3365458009072892,2.5050489362787953,-0.41215766191808906,0.21947038427436522,1.2594881623451617,0.09492288269348884,,,,,,,,,,,,
45,1747917302300923577,vicon/world,292070854.0,1747917302.0,-1.2919603122309447,2.4100034722258994,-0.4254751251871861,0.21946419083064547,1.2595317904148753,0.09483405240330037,,,,,,,,,,,,
46,1747917302309931203,vicon/world,302369441.0,1747917302.0,-1.2674605274892072,2.6700867500164294,-0.3519849312682969,0.21958430421646885,1.2595923591136011,0.09494476642038362,,,,,,,,,,,,
47,1747917302320267234,vicon/world,312335786.0,1747917302.0,-1.3394758249839847,2.4597868629779867,-0.45216267084926626,0.2194716972356055,1.2595540970410375,0.09497658265892751,,,,,,,,,,,,
48,1747917302331249599,vicon/world,322464640.0,1747917302.0,-1.4116347294171552,2.5802696148887234,-0.3965045696093074,0.2194981446134472,1.259535313231077,0.09509155374014441,,,,,,,,,,,,
49,1747917302339957524,vicon/world,332076736.0,1747917302.0,-1.6227166407380105,2.593198151486197,-0.4085875887257486,0.21951339758797847,1.2595871161314363,0.09520200444628783,,,,,,,,,,,,
50,1747917302350904058,vicon/world,342342011.0,1747917302.0,-1.5513080956701757,2.906998915713648,-0.3928303784351317,0.21951507122056618,1.2596604590887954,0.09534907230334194,,,,,,,,,,,,
